"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-24",,"75","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-25",,"81","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-26",,"77","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-27",,"83","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-28",,"85","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-29",,"78","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-06-30",,"72","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-01",,"72","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-02",,"78","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-03",,"70","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-04",,"79","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-05",,"79","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-06",,"89","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-07",,"91","72"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-08",,"87","67"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-09",,"82","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-10",,"89","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-11",,"83","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-12",,"85","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-13",,"82","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-14",,"86","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-15",,"89","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-16",,"91","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-17",,"92","74"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-18",,"93","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-19",,"82","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-20",,"79","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-21",,"82","57"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-22",,"85","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-23",,"83","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-24",,"85","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-25",,"89","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-26",,"89","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-27",,"91","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-28",,"77","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-29",,"82","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-30",,"85","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-07-31",,"81","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-01",,"85","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-02",,"79","64"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-03",,"86","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-04",,"85","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-05",,"80","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-06",,"82","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-07",,"83","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-08",,"82","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-09",,"82","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-10",,"70","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-11",,"72","55"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-12",,"73","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-13",,"77","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-14",,"81","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-15",,"84","56"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-16",,"85","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-17",,"78","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-18",,"78","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-19",,"86","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-20",,"80","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-21",,"69","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-22",,"71","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-23",,"77","63"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-24",,"84","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-25",,"72","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-26",,"80","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-27",,"78","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-28",,"66","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-29",,"71","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-30",,"85","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-08-31",,"77","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-01",,"84","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-02",,"80","63"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-03",,"72","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-04",,"68","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-05",,"80","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-06",,"78","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-07",,"65","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-08",,"68","46"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-09",,"77","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-10",,"82","55"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-11",,"86","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-12",,"89","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-13",,"90","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-14",,"87","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-15",,"73","66"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-16",,"67","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-17",,"73","44"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-18",,"67","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-19",,"70","44"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-20",,"65","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-21",,"59","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-22",,"54","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-23",,"65","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-24",,"63","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-25",,"66","55"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-26",,"67","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-27",,"60","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-28",,"69","55"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-29",,"73","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-09-30",,"76","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-01",,"83","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-02",,"70","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-03",,"79","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-04",,"70","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-05",,"79","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-06",,"83","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-07",,"73","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-08",,"77","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-09",,"70","56"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-10",,"71","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-11",,"70","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-12",,"58","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-13",,"65","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-14",,"59","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-15",,"59","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-16",,"48","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-17",,"51","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-18",,"65","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-19",,"71","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-20",,"64","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-21",,"46","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-22",,"46","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-23",,"47","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-24",,"54","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-25",,"55","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-26",,"63","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-27",,"67","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-28",,"72","44"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-29",,"69","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-30",,"63","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-10-31",,"68","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-01",,"75","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-02",,"75","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-03",,"64","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-04",,"50","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-05",,"37","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-06",,"39","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-07",,"58","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-08",,"60","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-09",,"49","41"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-10",,"63","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-11",,"61","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-12",,"66","39"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-13",,"39","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-14",,"38","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-15",,"34","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-16",,"47","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-17",,"55","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-18",,"59","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-19",,"66","46"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-20",,"60","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-21",,"61","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-22",,"53","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-23",,"58","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-24",,"42","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-25",,"37","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-26",,"37","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-27",,"37","26"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-28",,"55","26"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-29",,"55","41"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-11-30",,"58","39"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-01",,"63","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-02",,"70","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-03",,"77","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-04",,"70","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-05",,"67","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-06",,"53","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-07",,"47","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-08",,"52","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-09",,"33","18"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-10",,"33","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-11",,"33","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-12",,"27","12"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-13",,"28","11"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-14",,"44","26"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-15",,"47","41"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-16",,"47","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-17",,"32","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-18",,"38","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-19",,"38","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-20",,"37","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-21",,"34","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-22",,"37","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-23",,"54","36"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-24",,"63","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-25",,"66","57"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-26",,"57","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-27",,"62","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-28",,"68","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-29",,"35","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-30",,"29","21"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1982-12-31",,"36","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-01",,"43","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-02",,"38","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-03",,"33","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-04",,"40","18"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-05",,"42","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-06",,"45","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-07",,"48","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-08",,"35","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-09",,"47","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-10",,"50","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-11",,"46","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-12",,"33","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-13",,"32","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-14",,"46","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-15",,"34","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-16",,"25","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-17",,"23","14"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-18",,"17","13"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-19",,"21","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-20",,"27","5"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-21",,"41","21"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-22",,"38","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-23",,"41","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-24",,"37","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-25",,"35","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-26",,"30","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-27",,"30","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-28",,"38","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-29",,"45","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-30",,"44","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-01-31",,"33","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-01",,"41","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-02",,"55","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-03",,"47","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-04",,"26","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-05",,"27","14"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-06",,"33","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-07",,"32","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-08",,"28","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-09",,"30","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-10",,"29","15"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-11",,"27","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-12",,"29","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-13",,"36","12"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-14",,"47","18"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-15",,"39","36"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-16",,"54","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-17",,"45","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-18",,"45","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-19",,"56","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-20",,"64","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-21",,"60","36"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-22",,"65","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-23",,"45","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-24",,"40","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-25",,"30","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-26",,"32","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-27",,"50","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-02-28",,"58","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-01",,"49","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-02",,"52","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-03",,"68","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-04",,"76","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-05",,"81","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-06",,"66","55"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-07",,"76","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1983-03-08",,"63","44"
